_raw,index,host,source,sourcetype
"{""timestamp"":""06-04-2018 12:01:24"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016084"",""family"":{""name"":""Settings"",""id"":""84"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""84"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:25"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016085"",""family"":{""name"":""Settings"",""id"":""85"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""85"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:26"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016086"",""family"":{""name"":""Settings"",""id"":""86"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""86"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:27"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016087"",""family"":{""name"":""Settings"",""id"":""87"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""87"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:28"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016088"",""family"":{""name"":""Settings"",""id"":""88"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""88"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:29"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016089"",""family"":{""name"":""Settings"",""id"":""89"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""89"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:30"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016090"",""family"":{""name"":""Settings"",""id"":""90"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""90"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:31"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016091"",""family"":{""name"":""Settings"",""id"":""91"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""91"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:32"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016092"",""family"":{""name"":""Settings"",""id"":""92"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""92"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:33"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016093"",""family"":{""name"":""Settings"",""id"":""93"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""93"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:34"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016094"",""family"":{""name"":""Settings"",""id"":""94"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""94"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:35"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016095"",""family"":{""name"":""Settings"",""id"":""95"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""95"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:36"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016096"",""family"":{""name"":""Settings"",""id"":""96"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""96"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:37"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016097"",""family"":{""name"":""Settings"",""id"":""97"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""97"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:38"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016098"",""family"":{""name"":""Settings"",""id"":""98"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""98"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:39"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016099"",""family"":{""name"":""Settings"",""id"":""99"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""99"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
"{""timestamp"":""06-04-2018 12:01:40"",""sourceFile"":""database_settings.nasl"",""checkType"":""settings"",""md5"":""7985fa3a9d8902827949e565b5701a8d"",""solution"":""n/a"",""srcPort"":""null"",""xrefs"":"""",""temporalScore"":""null"",""baseScore"":""null"",""copyright"":""This script is Copyright (C) 2008-2018 Tenable Network Security,Inc."",""vulnPubDate"":""-1"",""stigSeverity"":""null"",""description"":""This plugin just sets global variables (SID,SERVICE_NAME,etc.),and does not perform any security checks."",""synopsis"":""Database settings."",""version"":""1.26"",""pluginModDate"":""1523016100"",""family"":{""name"":""Settings"",""id"":""100"",""type"":""active""},""requiredPorts"":"""",""exploitAvailable"":""false"",""requiredUDPPorts"":"""",""cvssVectorBF"":""0"",""cpe"":"""",""exploitFrameworks"":"""",""SC_address"":""tenablesc.eastus.cloudapp.azure.com"",""modifiedTime"":""1523324473"",""name"":""Database settings"",""protocol"":"""",""dstPort"":""null"",""seeAlso"":"""",""patchModDate"":""-1"",""id"":""100"",""type"":""active"",""dependencies"":"""",""cvssVector"":"""",""exploitEase"":"""",""patchPubDate"":""-1"",""pluginPubDate"":""1233662400"",""riskFactor"":""None""}",main,localhost,tenable:eventgen,tenable:sc:plugin
